Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2005:Q3,Silent,26474654,28210101,7752700,1328528,5024662,4251849,1067595,3009729,5775038,1735447,1166540,355706,213201
2005:Q3,BabyBoom,27327220,33243901,10659382,1818433,4699890,4940490,3184448,3652742,4288516,5916682,4692836,1013979,209867
2005:Q3,GenX,4652648,8245414,4035974,833514,674471,320965,497876,866024,1016590,3592766,2740610,833543,18613
2005:Q3,Millennial,231184,364223,163978,77440,7387,1021,5944,59844,48610,133040,57454,75157,429
2005:Q4,Silent,26675318,28441861,7865591,1328448,5094863,4194024,1076130,3062974,5819831,1766543,1191036,356553,218954
2005:Q4,BabyBoom,28184445,34178748,10978076,1834820,4789237,5084778,3294439,3748304,4449094,5994303,4776266,1030032,188005
2005:Q4,GenX,4888664,8644177,4264963,860251,669971,353629,533702,896658,1065003,3755512,2885128,849542,20842
2005:Q4,Millennial,248573,400910,183034,82752,6540,1479,6792,67537,52777,152337,67794,84428,115
2006:Q1,Silent,27065992,28871644,7841212,1310966,5608058,4135562,1082569,3069999,5823278,1805652,1220511,354190,230951
2006:Q1,BabyBoom,29203472,35293895,10955953,1855020,5418108,5241110,3404337,3797281,4622086,6090423,4847923,1036266,206234
2006:Q1,GenX,5241312,9179566,4380708,900855,925955,387194,566910,908616,1109328,3938254,3060525,854806,22923
2006:Q1,Millennial,272540,454616,196760,93970,19472,1732,7544,71918,63219,182076,89567,92323,186
2006:Q2,Silent,26893097,28730874,7857248,1309868,5487483,4074085,1076537,3133863,5791790,1837777,1247172,349892,240713
2006:Q2,BabyBoom,29521283,35730496,11114127,1871364,5287128,5382208,3429244,3908468,4737958,6209213,4955949,1037857,215407
2006:Q2,GenX,5251822,9358723,4575898,928103,815188,420428,535686,945088,1138331,4106900,3221684,859837,25379
2006:Q2,Millennial,274256,476983,207222,99895,13108,2352,5382,81688,67336,202727,100357,102025,345
2006:Q3,Silent,26950077,28812804,7837711,1311297,5630276,4012994,1082370,3193965,5744190,1862727,1264886,349248,248593
2006:Q3,BabyBoom,30239391,36563505,11238035,1887724,5479405,5540513,3537101,4017841,4862886,6324114,5047884,1054334,221896
2006:Q3,GenX,5478680,9743507,4740258,954143,860873,454750,568099,980835,1184550,4264828,3347910,889399,27519
2006:Q3,Millennial,284165,507927,213719,105114,15247,2601,6025,91916,73305,223762,104778,118459,525
2006:Q4,Silent,27063274,28947708,7792152,1299058,5951520,3951871,1094449,3215657,5643001,1884434,1273777,348492,262165
2006:Q4,BabyBoom,31065041,37474721,11257009,1901271,5901432,5708479,3682408,4087022,4937100,6409680,5085524,1068206,255950
2006:Q4,GenX,5827145,10212499,4839804,984494,1023623,489809,632809,1000739,1241221,4385354,3445237,908285,31832
2006:Q4,Millennial,305130,552247,222202,113436,24896,2589,8378,99036,81710,247117,113648,131734,1735
2007:Q1,Silent,27135089,29027159,7680380,1277458,6179097,3888624,1096161,3199517,5705922,1892070,1290004,338878,263188
2007:Q1,BabyBoom,31763663,38165184,11097589,1916955,6213580,5862833,3757285,4115082,5201860,6401521,5101372,1054488,245661
2007:Q1,GenX,5990448,10513536,4861661,1023701,1133094,524586,643201,1004420,1322873,4523088,3587065,904630,31393
2007:Q1,Millennial,302345,588688,225670,126518,31898,2890,8032,102449,91231,286343,142792,142176,1375
2007:Q2,Silent,27032884,28944851,7603093,1263938,6308277,3819542,1106724,3228080,5615197,1911967,1302685,337856,271426
2007:Q2,BabyBoom,32287837,38780396,11001900,1931886,6405622,6002943,3912722,4192590,5332733,6492559,5141825,1066106,284628
2007:Q2,GenX,6184073,10843003,4924763,1058378,1183302,593823,714016,1028188,1340533,4658931,3709681,918109,31141
2007:Q2,Millennial,308819,626547,226011,137419,35363,7302,10907,110940,98605,317727,159957,154896,2874
2007:Q3,Silent,27111705,29036969,7490554,1252747,6349749,3751015,1108842,3222537,5861526,1925265,1312362,338094,274809
2007:Q3,BabyBoom,32909927,39448368,10916200,1942316,6485939,6129590,4001022,4231796,5741506,6538442,5206391,1086048,246003
2007:Q3,GenX,6263933,11071318,4950598,1086994,1176454,661877,734716,1037066,1423612,4807384,3814701,954474,38209
2007:Q3,Millennial,289115,631570,217475,145885,34878,12319,11114,115801,94098,342456,163876,176936,1644
2007:Q4,Silent,26518279,28430210,7342456,1240179,5981964,3740603,1073188,3126852,5924968,1911931,1313285,333845,264801
2007:Q4,BabyBoom,32867940,39480768,10804928,1969949,6244187,6222339,3975414,4197395,6066556,6612828,5240355,1102882,269591
2007:Q4,GenX,6050222,10941363,4852479,1103933,1060705,686158,723006,1016577,1498505,4891140,3866517,983010,41613
2007:Q4,Millennial,317889,692049,244149,160728,28284,17548,11311,113950,116079,374160,181982,189740,2438
2008:Q1,Silent,25647791,27538052,7068682,1238926,5520174,3728090,1025126,2909880,6047175,1890261,1311285,320993,257983
2008:Q1,BabyBoom,32330345,38984419,10538741,1997591,5870313,6299564,3828099,4019428,6430684,6654074,5243754,1091359,318961
2008:Q1,GenX,5604175,10550074,4704537,1115006,873325,709854,621798,939202,1586351,4945899,3910743,990155,45001
2008:Q1,Millennial,285313,696773,246216,171855,15428,23590,5998,95424,138262,411460,207572,199501,4387
2008:Q2,Silent,24977231,26833533,6800097,1239320,5248654,3717684,998715,2834976,5994087,1856301,1304799,313998,237504
2008:Q2,BabyBoom,32285992,38759807,10342745,2017063,5740447,6396836,3815549,3998639,6448527,6473814,5099220,1098289,276305
2008:Q2,GenX,5361871,10376475,4611674,1114590,819049,734495,633158,926474,1537034,5014604,3965707,1002932,45965
2008:Q2,Millennial,208673,704651,245027,177769,12441,29334,7688,94685,137707,495977,288617,205234,2126
2008:Q3,Silent,24056091,25889962,6578008,1227288,4636592,3704814,946191,2701788,6095281,1833871,1288536,303983,241352
2008:Q3,BabyBoom,31385593,38009798,10129274,2037022,5151619,6475455,3648692,3906132,6661604,6624205,5149724,1095475,379006
2008:Q3,GenX,4854804,9853180,4476819,1123161,506970,758368,513176,885645,1589041,4998376,3921801,1023519,53056
2008:Q3,Millennial,227263,721302,257310,190261,0,36060,663,85200,151808,494039,266103,220836,7100
2008:Q4,Silent,22923694,24700870,6370822,1199186,3785760,3688017,878617,2518901,6259567,1777177,1269802,294202,213173
2008:Q4,BabyBoom,30230059,36680662,9923566,2042464,4230240,6523990,3320868,3750130,6889405,6450603,5144051,1090227,216325
2008:Q4,GenX,4101591,9072287,4322933,1122655,0,780918,296382,820078,1729322,4970696,3875775,1030099,64822
2008:Q4,Millennial,260136,752465,278304,201943,0,44275,0,67300,160643,492329,260823,229261,2245
2009:Q1,Silent,22093994,23822817,6159171,1175822,3314444,3667114,840709,2340500,6325057,1728823,1257718,276961,194144
2009:Q1,BabyBoom,29488356,35934084,9722523,2047235,3828557,6541657,3247692,3593327,6953093,6445728,5194443,1055433,195852
2009:Q1,GenX,3914439,8843597,4191667,1117915,0,802046,257477,755159,1719333,4929157,3852559,1011711,64887
2009:Q1,Millennial,290583,769764,293952,211084,0,54158,123,48584,161863,479181,243555,234037,1589
2009:Q2,Silent,21868206,23565302,5929896,1163309,3774102,3652472,844882,2123894,6076746,1697096,1245920,266197,184979
2009:Q2,BabyBoom,30089110,36489004,9575411,2056475,4637840,6612720,3490882,3384207,6731469,6399894,5130929,1043672,225293
2009:Q2,GenX,4221243,9152610,4136678,1111398,285820,825528,436716,670312,1686158,4931367,3859063,1003703,68601
2009:Q2,Millennial,264035,784450,302800,217332,0,62613,1173,22299,178233,520414,283170,235300,1944
2009:Q3,Silent,21998923,23662137,5736178,1149937,4181591,3638229,847591,2053410,6055201,1663214,1229500,256252,177462
2009:Q3,BabyBoom,31127090,37564427,9491435,2061911,5367715,6688991,3743984,3345786,6864605,6437337,5141355,1036711,259271
2009:Q3,GenX,4796189,9704999,4095333,1098831,721123,849185,633028,655157,1652342,4908810,3818922,1016645,73243
2009:Q3,Millennial,303397,828522,314459,220589,11092,71389,12288,18605,180100,525125,273614,249103,2408
2009:Q4,Silent,21647263,23277518,5616084,1132493,4166995,3620916,830562,1960373,5950095,1630255,1215264,246043,168948
2009:Q4,BabyBoom,31424166,37828883,9424608,2080973,5534700,6742839,3858361,3276558,6910844,6404717,5077541,1028843,298333
2009:Q4,GenX,4980416,9888167,4026809,1109037,832367,871705,725104,628248,1694897,4907751,3810447,1022325,74979
2009:Q4,Millennial,358264,929097,349765,237630,23727,81654,20484,10752,205085,570833,310341,257806,2686
2010:Q1,Silent,21646682,23248423,5506897,1113126,4266702,3620735,816319,1965890,5958754,1601741,1193378,230857,177506
2010:Q1,BabyBoom,32258192,38594277,9439902,2088866,5849246,6934266,3969922,3329126,6982949,6336085,4975908,999924,360253
2010:Q1,GenX,5257374,10120289,3983266,1102516,1014583,900540,819793,648831,1650760,4862915,3765373,1003764,93778
2010:Q1,Millennial,405568,1018677,384458,246294,44178,86725,29578,19296,208147,613108,348100,258513,6495
2010:Q2,Silent,21141411,22709261,5397070,1088424,3851711,3615696,776113,2055165,5925082,1567850,1177537,221327,168986
2010:Q2,BabyBoom,32354792,38601191,9451118,2093543,5474787,7131436,3862510,3491971,7095826,6246399,4865308,993859,387232
2010:Q2,GenX,5005179,9864143,3966435,1093633,842570,900087,741702,710160,1609556,4858965,3759261,1002309,97395
2010:Q2,Millennial,378536,1060644,420021,255311,29043,78377,24562,42556,210774,682108,413199,260958,7951
2010:Q3,Silent,21331918,22858040,5316525,1071308,4160543,3617624,770337,2082565,5839138,1526123,1159853,213105,153165
2010:Q3,BabyBoom,33622915,39827665,9416253,2102995,6066729,7385163,4080515,3579070,7196940,6204750,4812053,994497,398200
2010:Q3,GenX,5477134,10316179,3905686,1083902,1155872,902113,910324,740893,1617389,4839045,3724890,1020364,93791
2010:Q3,Millennial,443062,1168306,452125,262160,64655,66971,40581,55539,226275,725244,441632,275761,7851
2010:Q4,Silent,21542037,23033792,5190155,1055296,4451706,3565069,763746,2056134,5951685,1491755,1115410,220886,155459
2010:Q4,BabyBoom,34367734,40544743,9256184,2098765,6497674,7640154,4261966,3615608,7174391,6177009,4721851,1040144,415014
2010:Q4,GenX,6056362,10906222,3904735,1103999,1386575,941104,1048950,824826,1696033,4849860,3679184,1075850,94826
2010:Q4,Millennial,480265,1247792,470067,277441,87231,65751,52616,57609,237077,767527,448234,309931,9362
2011:Q1,Silent,21570966,23024343,5063047,1051260,4697514,3497576,758781,2014565,5941600,1453377,1083714,213592,156071
2011:Q1,BabyBoom,34918076,40996079,9053701,2102524,6877937,7773481,4362510,3633813,7192113,6078003,4617843,1019679,440481
2011:Q1,GenX,6551827,11423956,3901333,1124405,1592791,974020,1144428,903331,1783647,4872128,3713691,1067028,91409
2011:Q1,Millennial,467753,1315548,471880,290074,108317,70388,61970,56801,256119,847795,508540,328010,11245
2011:Q2,Silent,21468806,22883391,4995494,1038611,4656429,3429521,738701,1971092,6053543,1414585,1050182,212826,151577
2011:Q2,BabyBoom,35128867,41141545,8940111,2107167,6865988,7897833,4390582,3650790,7289074,6012677,4556511,1024051,432115
2011:Q2,GenX,6861721,11739436,3948856,1152262,1606500,1006268,1167078,982895,1875577,4877714,3719290,1070310,88114
2011:Q2,Millennial,494816,1385959,494602,311035,108056,75820,64293,55416,276738,891143,534685,345891,10567
2011:Q3,Silent,20801482,22181284,4897507,1044264,4006544,3355640,695011,1939756,6242562,1379801,1017877,211043,150881
2011:Q3,BabyBoom,34376240,40310874,8876236,2111544,5989647,7970845,4175342,3685405,7501854,5934633,4484122,1028066,422445
2011:Q3,GenX,6527896,11437239,4025095,1161219,1182911,1035781,982750,1070852,1978630,4909343,3731330,1087231,90782
2011:Q3,Millennial,378647,1337480,492597,313602,54082,84210,45916,56465,290609,958833,572441,375836,10556
2011:Q4,Silent,20876981,22224379,4829362,1030122,4197797,3291985,687801,1925186,6262127,1347399,986489,211272,149638
2011:Q4,BabyBoom,34954673,40847533,8752773,2109470,6299767,8118951,4319748,3744221,7502603,5892860,4450396,1037998,404466
2011:Q4,GenX,7064773,11995986,4030478,1177191,1358071,1068708,1103196,1169859,2088482,4931212,3733231,1102583,95398
2011:Q4,Millennial,433003,1432965,513353,327871,71599,89183,57739,61402,311818,999962,585617,404372,9973
2012:Q1,Silent,21099975,22408837,4763143,1013185,4638058,3231163,682359,1869157,6211772,1308861,953936,205053,149872
2012:Q1,BabyBoom,35899684,41672214,8607779,2112065,6981005,8283303,4548534,3746145,7393382,5772530,4328033,1022036,422461
2012:Q1,GenX,7797273,12731874,4027087,1202636,1720874,1102201,1290202,1248791,2140083,4934601,3747893,1093507,93201
2012:Q1,Millennial,471494,1563705,538896,351029,114485,93547,76943,56728,332078,1092212,656451,424445,11316
2012:Q2,Silent,20873374,22148579,4719158,1008379,4479608,3163540,662364,1858127,6257403,1275205,922221,204666,148318
2012:Q2,BabyBoom,36020695,41735359,8667938,2111563,6793413,8386150,4491453,3811258,7473584,5714664,4269632,1029491,415541
2012:Q2,GenX,8001474,12943884,4179597,1211341,1645726,1132465,1253871,1353894,2166989,4942410,3744125,1103902,94383
2012:Q2,Millennial,439703,1585853,555305,357681,100926,101448,73527,62910,334056,1146151,682762,452410,10979
2012:Q3,Silent,21119704,22364568,4707104,1001553,4694749,3101454,651447,1868835,6339426,1244864,892678,204459,147727
2012:Q3,BabyBoom,36835084,42569246,8755219,2110917,7158964,8525348,4616926,3907867,7494005,5734162,4278534,1036251,419377
2012:Q3,GenX,8672050,13617626,4309557,1221652,1850761,1164295,1365399,1472936,2233026,4945576,3730743,1120438,94395
2012:Q3,Millennial,529818,1695187,587901,366484,125142,107633,85982,75354,346691,1165368,664471,489305,11592
2012:Q4,Silent,21000211,22210021,4691121,995773,4693041,3038307,632841,1839217,6319721,1209810,862136,204291,143383
2012:Q4,BabyBoom,37408824,42960129,8809784,2114434,7201667,8647200,4656083,3947188,7583774,5551305,4108860,1049855,392590
2012:Q4,GenX,9077059,14065278,4410322,1237490,1894350,1195074,1400696,1571923,2355424,4988219,3755866,1137518,94835
2012:Q4,Millennial,484628,1793573,622648,379743,127392,114990,90081,77690,381028,1308945,777723,521241,9981
2013:Q1,Silent,21322700,22503781,4730359,982427,5166204,3007167,624639,1809325,6183660,1181081,835426,201255,144400
2013:Q1,BabyBoom,38567822,44308984,8975490,2114839,7974990,9019890,4825057,3985406,7413312,5741162,4298107,1033160,409895
2013:Q1,GenX,10046836,14970386,4548060,1256367,2303949,1238081,1557295,1672492,2394142,4923550,3701596,1127238,94716
2013:Q1,Millennial,784283,1968028,688662,399458,183631,107884,108955,80043,399396,1183745,619863,552120,11762
2013:Q2,Silent,21141398,22296979,4748593,974437,5194089,2969995,606289,1852253,5951323,1155580,808648,201684,145248
2013:Q2,BabyBoom,39161766,44879319,9178213,2110739,8068377,9348308,4858549,4129203,7185931,5717553,4254143,1041640,421770
2013:Q2,GenX,10597363,15536153,4777228,1263987,2376691,1286814,1594210,1814930,2422294,4938790,3707894,1134078,96818
2013:Q2,Millennial,864904,2104397,735641,407658,191752,112989,113932,104430,437995,1239493,643378,582790,13325
2013:Q3,Silent,21363568,22493117,4771491,975457,5400087,2936160,594933,1896966,5918023,1129549,785925,201008,142616
2013:Q3,BabyBoom,40402807,46087964,9398668,2110834,8441479,9699726,5009150,4276066,7152040,5685156,4226387,1047372,411397
2013:Q3,GenX,11407773,16390262,4997228,1269912,2588987,1336693,1737900,1960082,2499460,4982489,3734510,1153282,94697
2013:Q3,Millennial,952002,2264890,785675,410259,221850,116786,132561,131297,466462,1312888,671760,628634,12494
2013:Q4,Silent,21507193,22652693,4813709,963922,5619147,2953595,598965,1925617,5777738,1145500,779487,203220,162793
2013:Q4,BabyBoom,41737763,47502395,9541113,2120152,8974152,10000779,5198626,4401982,7265590,5764632,4198054,1050394,516184
2013:Q4,GenX,11817880,16824137,5080941,1267920,2743477,1400518,1898156,1938738,2494387,5006256,3731656,1179745,94855
2013:Q4,Millennial,1073176,2442770,852018,425340,249206,111015,161290,138631,505269,1369593,687928,657109,24556
2014:Q1,Silent,21692159,22834843,4859803,943363,5858152,2942961,593298,1904948,5732317,1142684,770973,199664,172047
2014:Q1,BabyBoom,42956164,48624841,9650335,2122822,9540472,10065817,5252753,4451274,7541369,5668678,4113389,1028701,526588
2014:Q1,GenX,12121244,17131875,5143329,1266563,2914422,1452613,1933419,1891108,2530422,5010631,3727349,1188171,95111
2014:Q1,Millennial,1184807,2633556,927585,446320,280126,119887,174351,130269,555018,1448749,740767,680279,27703
2014:Q2,Silent,21933741,23079980,4905364,933867,6089629,2933558,591922,1967748,5657893,1146239,764238,201906,180095
2014:Q2,BabyBoom,44263926,49847425,9816066,2133235,10098095,10138953,5354448,4627977,7678651,5583500,4024575,1033900,525025
2014:Q2,GenX,12522836,17574904,5291247,1266589,3081337,1505125,2014386,1894247,2521973,5052068,3736959,1217207,97902
2014:Q2,Millennial,1272091,2822725,993639,463853,311471,128431,194249,149839,581243,1550634,809232,710989,30413
2014:Q3,Silent,21824950,22964063,4967123,923185,5941549,2921182,582443,2032374,5596207,1139113,758920,202396,177797
2014:Q3,BabyBoom,44940031,50363985,9963690,2146763,10035972,10186899,5330245,4809477,7890939,5423954,3958623,1033458,431873
2014:Q3,GenX,12482009,17587276,5382219,1273662,2957387,1556408,1986364,1901606,2529629,5105267,3751070,1252975,101222
2014:Q3,Millennial,1353448,2998945,1082665,489918,294995,138862,199573,171271,621661,1645497,867305,754115,24077
2014:Q4,Silent,21910926,23052579,5009517,906494,6080437,2910789,578151,2080579,5486612,1141653,753755,204450,183448
2014:Q4,BabyBoom,45921370,51266333,10044347,2152585,10444443,10253291,5399926,4966782,8004960,5344963,3896057,1037313,411593
2014:Q4,GenX,12688151,17839185,5421423,1276628,3057522,1608712,2038408,1901932,2534560,5151033,3766212,1280666,104155
2014:Q4,Millennial,1476563,3214598,1170427,516053,316162,148341,216345,188254,659015,1738035,925443,787111,25481
2015:Q1,Silent,21959234,23096599,5048324,892655,6143877,2898354,575018,2112902,5425469,1137365,745829,200564,190972
2015:Q1,BabyBoom,46917485,52183085,10161472,2159557,10730763,10306290,5454304,5099959,8270739,5265600,3843944,1013575,408081
2015:Q1,GenX,12979845,18128512,5509033,1279149,3101973,1660469,2084234,1895078,2598577,5148667,3757941,1282686,108040
2015:Q1,Millennial,1647933,3444026,1253827,540978,328232,159041,233083,200645,728219,1796093,956768,810241,29084
2015:Q2,Silent,21849542,22994011,5100352,887137,6110975,2883616,565312,2174736,5271883,1144470,742609,202985,198876
2015:Q2,BabyBoom,47513906,52761249,10313275,2179905,10856975,10345665,5458909,5284218,8322302,5247343,3818569,1019237,409537
2015:Q2,GenX,13105820,18309469,5661201,1293473,3074128,1711705,2079585,1909343,2580033,5203649,3780853,1310248,112548
2015:Q2,Millennial,1774745,3649691,1341720,574570,327580,171075,242283,225148,767315,1874946,995620,845282,34044
2015:Q3,Silent,21408118,22555002,5131890,888316,5610919,2864218,543173,2202276,5314209,1146884,739249,203706,203929
2015:Q3,BabyBoom,47424663,52619546,10498365,2195361,10182662,10353246,5290640,5414153,8685119,5194883,3787392,1021037,386454
2015:Q3,GenX,12703484,17972498,5808312,1292540,2680290,1761504,1929288,1904729,2595836,5269014,3807312,1344994,116708
2015:Q3,Millennial,1745688,3718641,1415919,587479,259237,185868,228863,238186,803090,1972953,1042913,893366,36674
2015:Q4,Silent,21401163,22546419,5156211,884060,5758419,2849645,540313,2195770,5162001,1145256,736067,198701,210488
2015:Q4,BabyBoom,48441723,53534238,10622851,2207733,10616787,10412685,5401068,5488071,8785043,5092515,3732524,989238,370753
2015:Q4,GenX,13049133,18341745,5904458,1293246,2799945,1814341,2016832,1880646,2632278,5292613,3846269,1320256,126088
2015:Q4,Millennial,1870365,3927927,1496785,605586,284234,197398,252552,238883,852490,2057563,1122438,892028,43097
2016:Q1,Silent,21350325,22490962,5170871,873906,5779787,2831951,534977,2158589,5140880,1140636,729105,195124,216407
2016:Q1,BabyBoom,49256358,54284198,10708553,2221354,10840635,10458257,5449482,5509572,9096344,5027840,3700372,970451,357017
2016:Q1,GenX,13263457,18571809,5993056,1303259,2824063,1866839,2058406,1838556,2687630,5308352,3851532,1325521,131299
2016:Q1,Millennial,2025898,4147898,1588910,638724,291666,210459,269908,227600,920631,2122000,1152680,921127,48193
2016:Q2,Silent,21416663,22560808,5243107,858023,5873433,2809233,528518,2204979,5043515,1144145,725056,196441,222648
2016:Q2,BabyBoom,50220767,55242568,10886663,2233281,11201378,10488433,5522260,5681158,9229394,5021801,3692303,974167,355331
2016:Q2,GenX,13591454,18952295,6141217,1318049,2911133,1952230,2113754,1854012,2661900,5360840,3878413,1348834,133593
2016:Q2,Millennial,2230502,4425563,1725028,682371,311465,219556,289744,251499,945901,2195061,1183538,957380,54143
2016:Q3,Silent,21405554,22551124,5251746,861557,5973012,2785549,525862,2230216,4923182,1145570,720897,196306,228367
2016:Q3,BabyBoom,51251544,56244596,11112588,2248833,11586611,10527337,5634650,5820681,9313896,4993052,3663970,975801,353281
2016:Q3,GenX,14030969,19464631,6341115,1312982,3009461,2038379,2206260,1858682,2697752,5433662,3916991,1381043,135628
2016:Q3,Millennial,2315296,4629152,1797186,687819,334033,228381,316900,268429,996404,2313857,1244229,1008470,61158
2016:Q4,Silent,20997623,22118614,5202856,853796,5862626,2723945,529502,2142414,4803475,1120991,705328,200058,215605
2016:Q4,BabyBoom,51405557,56366595,11269638,2246846,11730503,10559383,5577764,5764669,9217792,4961038,3628924,989447,342667
2016:Q4,GenX,14783731,20262225,6514466,1337459,3196933,2132737,2272106,1998198,2810326,5478494,3945839,1395188,137467
2016:Q4,Millennial,2404253,4824221,1915916,698627,333192,246715,329964,277179,1022628,2419968,1311959,1051742,56267
2017:Q1,Silent,20904395,21996724,5142290,842918,6004927,2664881,539099,2055272,4747336,1092329,688758,197529,206042
2017:Q1,BabyBoom,52417015,57334720,11412023,2248341,12354809,10624162,5682051,5709729,9303606,4917706,3576135,974769,366802
2017:Q1,GenX,16002591,21494872,6724613,1370944,3607467,2229480,2462653,2140500,2959215,5492281,3974621,1379629,138031
2017:Q1,Millennial,2598621,5129805,2039892,723000,377825,263107,365217,286782,1073982,2531184,1398065,1078491,54628
2017:Q2,Silent,20744911,21815461,5085962,830915,5999480,2603923,544701,2083913,4666567,1070550,673085,199639,197826
2017:Q2,BabyBoom,53245477,58153200,11609892,2243566,12724108,10680313,5726258,5874155,9294908,4907723,3531745,982063,393915
2017:Q2,GenX,17079319,22620644,6990320,1395587,3908512,2326274,2608150,2369714,3022087,5541325,4011020,1385087,145218
2017:Q2,Millennial,2735164,5395781,2152960,736001,399335,280831,393522,354917,1078214,2660616,1487022,1115942,57652
2017:Q3,Silent,20494459,21540098,5026009,818767,6006492,2542233,551726,2015927,4578943,1045639,658231,200163,187245
2017:Q3,BabyBoom,53946841,58838728,11808224,2236796,13132644,10735868,5789800,5857561,9277835,4891886,3499999,986183,405704
2017:Q3,GenX,18147985,23743598,7228423,1417053,4233423,2423573,2775976,2532765,3132384,5595612,4052810,1396189,146613
2017:Q3,Millennial,2867623,5661442,2283220,743536,425487,299209,427141,378081,1104767,2793819,1572015,1166667,55137
2017:Q4,Silent,20394947,21419863,4933400,815404,6137842,2480434,559040,1964117,4529626,1024916,642714,202775,179427
2017:Q4,BabyBoom,54985706,59896954,11959852,2245237,13798950,10794207,5872344,5871998,9354366,4911248,3468375,999436,443437
2017:Q4,GenX,19412362,25064077,7457371,1449541,4683096,2521573,2962890,2710739,3278866,5651715,4089895,1411945,149875
2017:Q4,Millennial,3039186,5967173,2395911,757454,479737,317912,465524,411387,1139248,2927987,1653520,1216596,57871
2018:Q1,Silent,19974858,20969200,4875919,806726,5924279,2416530,553972,1896046,4495727,994342,624047,199131,171164
2018:Q1,BabyBoom,55373295,60224805,12189380,2252431,13805387,10834265,5776123,5853849,9513369,4851510,3400355,982922,468233
2018:Q1,GenX,20353681,26013508,7744109,1486742,4834651,2618938,2994724,2878674,3455669,5659827,4108813,1395002,156012
2018:Q1,Millennial,3203685,6259206,2559995,782981,464638,338744,473895,437182,1201772,3055522,1753323,1242828,59371
2018:Q2,Silent,19647043,20616434,4788062,798200,5830946,2353867,554466,1846524,4444369,969391,608043,199566,161782
2018:Q2,BabyBoom,55959312,60767600,12324051,2258152,14053500,10884757,5767304,5871509,9608328,4808288,3347975,985537,474776
2018:Q2,GenX,21330922,27040103,7983726,1521112,5103080,2717421,3106341,3063549,3544874,5709181,4147388,1395157,166636
2018:Q2,Millennial,3282861,6484864,2666355,803436,474884,359158,498445,475134,1207452,3202003,1862653,1277934,61416
2018:Q3,Silent,19466023,20410722,4694652,786930,5905434,2292933,560756,1778352,4391665,944699,593065,199718,151916
2018:Q3,BabyBoom,56895947,61680111,12445342,2258914,14651782,10948406,5814641,5849560,9711466,4784164,3307704,991477,484983
2018:Q3,GenX,22454197,28224893,8181739,1551741,5539975,2817215,3280935,3235132,3618155,5770696,4191315,1409407,169974
2018:Q3,Millennial,3399962,6761346,2797172,820132,525320,378800,537225,502960,1199737,3361384,1967966,1333977,59441
2018:Q4,Silent,18129593,19049253,4576722,784219,4849994,2225599,530972,1681162,4400586,919661,576468,201305,141888
2018:Q4,BabyBoom,55041726,59781607,12543526,2270207,12913014,10943107,5365430,5763378,9982944,4739880,3260522,1002268,477090
2018:Q4,GenX,22096704,27921157,8356102,1585908,4892411,2912779,2991185,3382768,3800005,5824453,4219385,1421581,183487
2018:Q4,Millennial,3172183,6678277,2910170,831271,299458,405183,476196,511896,1244102,3506094,2063304,1381888,60902
2019:Q1,Silent,18676336,19562865,4515674,764607,5515168,2172159,547810,1633799,4413647,886529,558511,197473,130545
2019:Q1,BabyBoom,57816924,62484872,12677955,2272424,14753632,11066509,5632622,5778192,10303538,4667948,3206264,986662,475022
2019:Q1,GenX,24241304,30058187,8553133,1629865,5921375,3017460,3358210,3573829,4004316,5816883,4232357,1404280,180246
2019:Q1,Millennial,3725062,7332734,3132634,881036,498977,419890,556249,553906,1290042,3607672,2149038,1406066,52568
2019:Q2,Silent,18438447,19304215,4422965,749437,5505325,2098169,549127,1629483,4349708,865767,545006,198365,122396
2019:Q2,BabyBoom,58713015,63407223,12796182,2270333,15196826,11141100,5696632,5884589,10421561,4694207,3204932,995172,494103
2019:Q2,GenX,25423807,31292730,8775930,1662082,6303600,3137222,3534634,3805336,4073926,5868923,4272302,1410544,186077
2019:Q2,Millennial,3943144,7653941,3264555,904745,532661,457016,595639,628430,1270895,3710797,2208724,1448040,54033
2019:Q3,Silent,17916045,18758163,4294336,749774,5270832,2025286,544265,1562730,4310940,842117,531283,197687,113147
2019:Q3,BabyBoom,58953972,63639890,12908565,2281608,15152068,11204694,5671683,5852109,10569163,4685917,3183914,999518,502485
2019:Q3,GenX,26334382,32256622,9022099,1692285,6462556,3255985,3628291,3981399,4214007,5922240,4312338,1422831,187071
2019:Q3,Millennial,3938811,7784917,3318803,901056,504738,495782,616687,659000,1288852,3846107,2291726,1504121,50260
2019:Q4,Silent,18246672,19061279,4236434,750416,5719921,1958982,527206,1581012,4287308,814607,519035,189784,105788
2019:Q4,BabyBoom,60452681,65128135,13044838,2301689,16114416,11226216,5801818,5901305,10737853,4675454,3151360,1008749,515345
2019:Q4,GenX,27250030,33215570,9115315,1699435,6787774,3434239,3876209,3925462,4377136,5965541,4326406,1448906,190229
2019:Q4,Millennial,4537153,8525651,3490923,919803,739869,543238,707464,693676,1430678,3988498,2388879,1544752,54867
2020:Q1,Silent,16798724,17581930,4223830,747442,4286506,1878356,461279,1620436,4364081,783206,505477,176082,101647
