Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2004:Q2,age55to69,19957254,21875998,5561588,1077352,3455295,4320486,1655726,2254069,3551482,1918744,1351537,369683,197524
2004:Q2,age40to54,16923796,21288947,7136349,1333741,2951045,2676093,1915458,2385227,2891034,4365152,3481336,776047,107769
2004:Q2,ageunder40,3678579,6790320,3194077,776958,538835,236143,388322,708515,947471,3111741,2254155,838046,19540
2004:Q3,age70plus,11186222,11684550,3268483,623774,1867639,1603794,166794,1027748,3126318,498329,263250,138453,96626
2004:Q3,age55to69,20634355,22626165,5856207,1094653,3467040,4487342,1692327,2377626,3650970,1991810,1410398,386844,194568
2004:Q3,age40to54,17085039,21554157,7332231,1327592,2959205,2660467,1901677,2467419,2905566,4469117,3585543,787090,96484
2004:Q3,ageunder40,3738008,6935484,3316155,781841,513495,228297,382814,778412,934471,3197476,2327955,852488,17033
2004:Q4,age70plus,11567286,12090729,3375946,621015,2066761,1600442,175759,1054711,3196096,523443,273386,138393,111664
2004:Q4,age55to69,21601646,23722344,6109654,1127757,3796549,4577306,1836382,2460166,3814530,2120699,1497078,407647,215974
2004:Q4,age40to54,17736478,22299051,7550928,1348569,3146126,2746323,2032811,2493859,2980436,4562574,3661946,804033,96595
2004:Q4,ageunder40,3872901,7170554,3431004,800878,559433,238633,404412,779172,957022,3297653,2409329,870046,18278
2005:Q1,age70plus,11654025,12147907,3486829,617351,2052434,1582600,165212,1087634,3155847,493882,254914,128629,110339
2005:Q1,age55to69,22014949,24241996,6368269,1154020,3844357,4632754,1858175,2552042,3832380,2227047,1603372,413273,210402
2005:Q1,age40to54,18026710,22616014,7731847,1361427,3141048,2812240,2026799,2525407,3017245,4589304,3704519,793418,91367
2005:Q1,ageunder40,3925129,7317618,3547092,822341,551423,244772,396416,783906,971667,3392489,2506856,869655,15978
2005:Q2,age70plus,11934056,12436236,3642720,618784,2113006,1566708,163017,1156579,3175422,502180,261549,125286,115345
2005:Q2,age55to69,22730727,25076452,6639621,1176745,3994307,4694217,1935605,2694549,3941408,2345725,1704794,427769,213162
2005:Q2,age40to54,18401286,23084443,7881220,1369003,3203674,2883728,2081919,2581835,3083064,4683157,3790530,800166,92461
2005:Q2,ageunder40,4019437,7517609,3670736,853828,562138,251747,401046,811102,967013,3498172,2602983,879168,16021
2005:Q3,age70plus,12150630,12662303,3753399,607124,2245127,1549188,163437,1238157,3105871,511673,268554,123583,119536
2005:Q3,age55to69,23459461,25931141,6913733,1202528,4242774,4751974,2027427,2856637,3936068,2471680,1809053,446816,215811
2005:Q3,age40to54,18915631,23700284,8132722,1383815,3328025,2954779,2155180,2647407,3098355,4784653,3879416,813990,91247
2005:Q3,ageunder40,4159983,7769913,3812181,864448,590485,258384,409818,846139,988458,3609930,2700417,893996,15517
2005:Q4,age70plus,12297267,12812928,3840402,597442,2267177,1531652,162337,1276080,3137839,515661,276601,122012,117048
2005:Q4,age55to69,24104441,26679899,7164029,1230478,4344491,4809554,2113054,2959965,4058329,2575458,1904847,464775,205836
2005:Q4,age40to54,19366054,24239990,8356784,1401075,3357765,3027574,2219602,2685116,3192074,4873937,3956383,826845,90709
2005:Q4,ageunder40,4229239,7932879,3930450,877276,591178,265129,416067,854312,998467,3703640,2782394,906924,14322
2006:Q1,age70plus,12702139,13241720,3877389,596021,2656090,1516158,160714,1282541,3152807,539582,292268,118724,128590
2006:Q1,age55to69,24979398,27680146,7233333,1250696,4942209,4871843,2197616,3019410,4165039,2700748,2003283,476324,221141
2006:Q1,age40to54,19801204,24779855,8313309,1407409,3690958,3105021,2281684,2702675,3278799,4978651,4053518,830904,94229
2006:Q1,ageunder40,4300575,8097999,3950603,906685,682337,272575,421347,843188,1021264,3797424,2869457,911633,16334
2006:Q2,age70plus,12609083,13157917,3915625,586153,2524512,1497431,149390,1329311,3155495,548833,298658,113668,136507
2006:Q2,age55to69,25148766,27978445,7370755,1278474,4839613,4924282,2213148,3135830,4216342,2829679,2113743,485414,230522
2006:Q2,age40to54,19922843,24998460,8442959,1425219,3594355,3178353,2272455,2747221,3337898,5075617,4145080,833528,97009
2006:Q2,ageunder40,4259767,8162254,4025157,919383,644426,279006,411857,856746,1025679,3902488,2967681,917001,17806
2006:Q3,age70plus,12697040,13252713,3925720,575515,2613642,1482199,147583,1374454,3133600,555673,300479,112122,143072
2006:Q3,age55to69,25695165,28648362,7477982,1307631,5034058,4984251,2295928,3250077,4298435,2953197,2212801,502467,237929
2006:Q3,age40to54,20294068,25457410,8552867,1445208,3677495,3257920,2333490,2790911,3399520,5163342,4207941,856717,98684
2006:Q3,ageunder40,4266039,8269257,4073154,929924,660606,286487,416595,869115,1033376,4003218,3044237,940136,18845
2006:Q4,age70plus,12882822,13457502,3926345,566582,2860467,1469138,150404,1393626,3090941,574681,305336,111039,158306
2006:Q4,age55to69,26353009,29421002,7543265,1328929,5442052,5047808,2411063,3326132,4321753,3067992,2286945,518117,262930
2006:Q4,age40to54,20701183,25922893,8557166,1455935,3884069,3341251,2428415,2817316,3438740,5221710,4241944,873091,106675
2006:Q4,ageunder40,4323575,8385778,4084391,946812,714884,294551,428163,865379,1051598,4062203,3083961,954468,23774
2007:Q1,age70plus,13066082,13652095,3906318,563353,3032902,1453848,145273,1387021,3163379,586013,321909,104889,159215
2007:Q1,age55to69,26893214,30029361,7503047,1346090,5747573,5102421,2467932,3362697,4499600,3136147,2362468,514470,259209
2007:Q1,age40to54,20922690,26199446,8419804,1460867,4027062,3420911,2463949,2826044,3580809,5276755,4306085,868896,101774
2007:Q1,ageunder40,4309559,8413666,4036130,974321,750133,301753,427525,845705,1078098,4104107,3130771,951917,21419
2007:Q2,age70plus,13148825,13759219,3899181,557639,3123933,1457277,148811,1413044,3159334,610393,330474,103601,176318
2007:Q2,age55to69,27263517,30524529,7488542,1367161,5940311,5149423,2590875,3445253,4542964,3261012,2444048,529499,287465
2007:Q2,age40to54,21110954,26453808,8354350,1471470,4103591,3497597,2565112,2856030,3605658,5342854,4358494,881682,102678
2007:Q2,ageunder40,4290317,8457241,4013694,995351,764729,319313,439570,845472,1079112,4166924,3181130,962184,23610
2007:Q3,age70plus,13315067,13916488,3863383,547574,3139714,1459438,145162,1415941,3345276,601422,331537,104043,165842
2007:Q3,age55to69,27726103,31071374,7444896,1387936,6027163,5188591,2658541,3490952,4873295,3345271,2531629,549448,264194
2007:Q3,age40to54,21378609,26796648,8310645,1483318,4119857,3570748,2611372,2869492,3831217,5418039,4399343,912270,106426
2007:Q3,ageunder40,4154901,8403715,3955903,1009115,760285,336022,440620,830815,1070956,4248814,3234820,989790,24204
2007:Q4,age70plus,13267430,13888340,3833122,569872,2950505,1480971,151564,1411595,3490711,620910,348340,108619,163951
2007:Q4,age55to69,27658937,31067165,7446166,1400056,5732741,5299184,2637592,3450084,5101342,3408228,2573337,562406,272485
2007:Q4,age40to54,20871436,26386612,8144579,1491490,3933977,3546441,2562110,2797585,3910430,5515176,4462113,937205,115858
2007:Q4,ageunder40,3956527,8202273,3820145,1013370,697918,340052,431652,795511,1103625,4245746,3218350,1001247,26149
2008:Q1,age70plus,12961817,13609334,3723566,589188,2675605,1500494,145157,1319387,3655937,647516,368532,108004,170980
2008:Q1,age55to69,27143625,30598536,7291010,1417909,5310633,5400439,2515758,3272029,5390758,3454911,2602097,554766,298048
2008:Q1,age40to54,20143274,25728808,7925204,1507422,3677395,3517051,2416043,2663511,4022182,5585534,4516059,942054,127421
2008:Q1,ageunder40,3618909,7832641,3618397,1008858,615607,343114,404062,709007,1133596,4213732,3186664,997184,29884
2008:Q2,age70plus,12746119,13422386,3624476,599961,2572667,1524910,154666,1327332,3618374,676267,413739,113547,148981
2008:Q2,age55to69,27022057,30421736,7144579,1433698,5120655,5512362,2511721,3244982,5453739,3399680,2579308,557750,262622
2008:Q2,age40to54,19653189,25299794,7780152,1523289,3552251,3493671,2388392,2599626,3962412,5646604,4564453,956000,126151
2008:Q2,ageunder40,3412403,7530549,3450336,991794,575018,347406,400331,682835,1082829,4118146,3100842,993157,24147
2008:Q3,age70plus,12321535,13018168,3559432,617084,2163405,1546454,145195,1292084,3694514,696632,410728,114065,171839
2008:Q3,age55to69,26296326,29784110,7028599,1443216,4490888,5613828,2371083,3149621,5686874,3487784,2605760,557690,324334
2008:Q3,age40to54,18843898,24519687,7575797,1530433,3177403,3463877,2223506,2504511,4044160,5675789,4555248,971498,149043
2008:Q3,ageunder40,3061991,7152278,3277582,987000,463485,350537,368938,632548,1072187,4090286,3054427,1000560,35299
2008:Q4,age70plus,11654749,12294570,3497732,626313,1552621,1562731,121366,1219397,3714410,639821,416227,114776,108818
2008:Q4,age55to69,25398262,28774911,6938912,1439128,3543172,5698707,2108831,2993670,6052491,3376649,2611025,555598,210026
2008:Q4,age40to54,17780375,23447894,7355906,1524162,2611567,3423933,1948476,2380765,4203085,5667519,4538178,976998,152343
2008:Q4,ageunder40,2682094,6688910,3103074,976644,308640,351829,317195,562577,1068950,4006816,2985020,996416,25380
2009:Q1,age70plus,11361197,11980438,3434461,633091,1344657,1573425,122712,1147971,3724121,619240,417216,108497,93527
2009:Q1,age55to69,24941245,28305415,6836592,1437129,3172829,5766797,2052752,2837596,6201719,3364170,2642072,533556,188542
2009:Q1,age40to54,17108192,22762092,7155169,1520578,2376154,3373491,1867606,2256302,4212792,5653900,4541801,958777,153322
2009:Q1,ageunder40,2376737,6322317,2941090,961257,249361,351262,302932,495701,1020714,3945580,2947187,977313,21080
2009:Q2,age70plus,11567936,12210815,3367557,639619,1805683,1595030,156520,1047144,3599262,642879,441837,108684,92358
2009:Q2,age55to69,25369046,28733682,6728497,1442389,3814726,5865661,2254795,2631760,5995855,3364637,2638806,525536,200295
2009:Q2,age40to54,17147454,22822967,7027090,1524524,2737656,3338716,2026753,2106343,4061884,5675513,4558283,952901,164329
2009:Q2,ageunder40,2358159,6223902,2821640,941983,339698,353926,335585,415464,1015606,3865744,2880155,961753,23836
2009:Q3,age70plus,12072399,12721421,3316003,641627,2289690,1617871,193543,1048630,3614057,649021,446815,109147,93059
2009:Q3,age55to69,26347622,29737329,6661535,1445705,4467483,5968783,2474485,2592538,6126800,3389707,2651801,522181,215725
2009:Q3,age40to54,17454943,23137358,6943654,1526620,3090395,3304254,2197863,2038723,4035848,5682415,4543342,962588,176485
2009:Q3,ageunder40,2350635,6163977,2716213,917314,433952,356886,371000,393066,975546,3813342,2821433,964795,27114
2009:Q4,age70plus,12188881,12864470,3323094,661938,2402236,1636304,215287,1031927,3593684,675589,469558,110465,95566
2009:Q4,age55to69,26618959,30015968,6659734,1452988,4579667,6060977,2579292,2524613,6158696,3397009,2646162,516394,234453
2009:Q4,age40to54,17267854,22966814,6820453,1527609,3131059,3261338,2255433,1957018,4013904,5698959,4546406,967293,185260
2009:Q4,ageunder40,2334414,6076413,2613984,917598,444827,358495,384499,362374,994636,3741999,2751465,960865,29669
2010:Q1,age70plus,12516136,13221011,3323677,669199,2614499,1681880,237792,1085231,3608734,704876,491981,107579,105316
2010:Q1,age55to69,27349918,30737007,6698636,1454886,4835175,6233162,2686126,2574596,6254427,3387089,2618711,494490,273888
2010:Q1,age40to54,17345214,23030785,6765869,1524757,3247642,3258990,2312895,1934314,3986318,5685571,4517504,950820,217247
2010:Q1,ageunder40,2356550,5992863,2526342,901962,477393,368233,398799,369002,951133,3636313,2654562,940168,41583
2010:Q2,age70plus,12385108,13122950,3338666,674742,2361442,1708981,233509,1200984,3604626,737842,523020,109637,105185
2010:Q2,age55to69,27356003,30730225,6731810,1453000,4430056,6398675,2602673,2729638,6384373,3374223,2599335,488238,286650
2010:Q2,age40to54,16868853,22563095,6705438,1517036,2997665,3247495,2190543,1961732,3943186,5694242,4517417,950248,226577
2010:Q2,ageunder40,2269953,5818968,2458729,886133,408948,370445,378161,407498,909054,3549015,2575533,930330,43152
2010:Q3,age70plus,12933219,13685740,3373465,680270,2757960,1746521,268120,1271230,3588174,752521,540866,112685,98970
2010:Q3,age55to69,28468645,31838005,6730955,1457282,4954717,6599350,2803942,2812120,6479639,3369360,2594277,488427,286656
2010:Q3,age40to54,17107474,22797079,6605160,1514361,3254171,3250131,2321860,1952037,3899359,5689605,4498264,964775,226566
2010:Q3,ageunder40,2365690,5849367,2381009,868453,480950,375868,407833,422680,912575,3483677,2505021,937839,40817
2010:Q4,age70plus,13393228,14164017,3331291,688987,3037542,1790215,288909,1276070,3751003,770789,537424,126057,107308
2010:Q4,age55to69,29157258,32564903,6708044,1464869,5367569,6754572,2950765,2822426,6496657,3407645,2574652,530005,302988
2010:Q4,age40to54,17415460,23054893,6456262,1501326,3462852,3281648,2448457,2017830,3886518,5639432,4407935,1009548,221949
2010:Q4,ageunder40,2480451,5948736,2325544,880320,555224,385643,439147,437852,925006,3468285,2444669,981200,42416
2011:Q1,age70plus,13710057,14504683,3298912,698566,3282268,1809295,302874,1269613,3843155,794625,550843,125004,118778
2011:Q1,age55to69,29633401,33053701,6619047,1482589,5733291,6843758,3035978,2815729,6523308,3420299,2573498,522109,324692
2011:Q1,age40to54,17560747,23150618,6292458,1496991,3637995,3274100,2526226,2075344,3847504,5589871,4379793,997335,212743
2011:Q1,ageunder40,2604417,6050925,2279543,890117,623005,388312,462611,447825,959511,3446508,2419654,983861,42993
2011:Q2,age70plus,13925282,14725239,3331654,714590,3260220,1826265,305434,1261966,4025110,799957,553317,128431,118209
2011:Q2,age55to69,29814264,33250520,6613831,1497040,5727612,6930648,3050827,2808134,6622428,3436255,2580384,534128,321743
2011:Q2,age40to54,17511211,23040836,6158437,1486580,3615726,3262053,2532644,2132444,3852951,5529624,4331543,996430,201651
2011:Q2,ageunder40,2703453,6133736,2275141,910863,633415,390476,471750,457650,994441,3430283,2395425,994088,40770
2011:Q3,age70plus,13483693,14290713,3306680,715117,2653627,1832873,276085,1264255,4242076,807020,559019,132798,115203
2011:Q3,age55to69,29064982,32517212,6592938,1520644,4893137,6990341,2841049,2817406,6861697,3452230,2586294,546578,319358
2011:Q3,age40to54,16945499,22438688,6115073,1487801,3169486,3233569,2340763,2197813,3894182,5493189,4288190,1006501,198498
2011:Q3,ageunder40,2590092,6020264,2276744,907066,516935,389693,441123,473003,1015699,3430171,2372267,1016298,41606
2011:Q4,age70plus,13855195,14659431,3320662,721658,2847495,1854283,293975,1280478,4340880,804235,557531,137686,109018
2011:Q4,age55to69,29637526,33117081,6584046,1531659,5196842,7095252,2962360,2849668,6897253,3479554,2603254,565152,311148
2011:Q4,age40to54,17113185,22564304,5971455,1474361,3307865,3226042,2441788,2274514,3868278,5451119,4238800,1015440,196879
2011:Q4,ageunder40,2723524,6160048,2249803,916976,575033,393251,470361,496007,1058618,3436524,2356148,1037947,42429
2012:Q1,age70plus,14413654,15241494,3351350,736896,3291908,1878949,321946,1263636,4396809,827839,571829,138113,117897
2012:Q1,age55to69,30497664,33980442,6570384,1543801,5857307,7211229,3161256,2827973,6808492,3482778,2594510,560540,327728
2012:Q1,age40to54,17413985,22804000,5793014,1459698,3616457,3222314,2602785,2326865,3782868,5390015,4197437,1003957,188621
2012:Q1,ageunder40,2943123,6350694,2222157,938521,688749,397721,512052,502348,1089147,3407571,2322536,1042431,42604
2012:Q2,age70plus,14454199,15287972,3394298,737734,3149984,1891671,315758,1283733,4514793,833773,573554,143098,117121
2012:Q2,age55to69,30560898,34067196,6642186,1560353,5684276,7292701,3101263,2866050,6920367,3506298,2602345,577245,326708
2012:Q2,age40to54,17314708,22651498,5810351,1452315,3510950,3200577,2552311,2408167,3716827,5336791,4144540,1009194,183057
2012:Q2,ageunder40,3005441,6407009,2275164,938562,674463,398655,511882,528239,1080045,3401568,2298299,1060931,42338
2012:Q3,age70plus,14969311,15799837,3455086,740212,3381892,1911894,332169,1322624,4655960,830525,563587,147081,119857
2012:Q3,age55to69,31340911,34900841,6764959,1575795,6042943,7396048,3209255,2933841,6978000,3559929,2629867,596679,333383
2012:Q3,age40to54,17654515,22936982,5820274,1443482,3662265,3189150,2638722,2504116,3678973,5282467,4085946,1019356,177165
2012:Q3,ageunder40,3191918,6608968,2319462,941118,742516,401637,539607,564411,1100216,3417050,2287028,1087338,42684
2012:Q4,age70plus,15168779,16023654,3516640,747909,3397058,1929175,337006,1328643,4767224,854876,587543,156862,110471
2012:Q4,age55to69,31738986,35284025,6870965,1593914,6091796,7489629,3234058,2947017,7056646,3545039,2610204,617180,317655
2012:Q4,age40to54,17701035,22960793,5798010,1436229,3664446,3173168,2655583,2576652,3656705,5259758,4057261,1031499,170998
2012:Q4,ageunder40,3361922,6760529,2348260,949389,763150,403598,553054,583707,1159372,3398607,2249577,1107363,41667
2013:Q1,age70plus,15937800,16748982,3638127,759069,3905595,1996318,360328,1334726,4754819,811182,542551,150614,118017
2013:Q1,age55to69,32882722,36522819,7089136,1606568,6841881,7730393,3387147,2958799,6908894,3640096,2683754,622200,334142
2013:Q1,age40to54,18271380,23423272,5813927,1423583,3989180,3226688,2779357,2650488,3540049,5151892,3967419,1018733,165740
2013:Q1,ageunder40,3629738,7056107,2401382,963869,892117,419623,589112,603253,1186751,3426369,2261267,1122226,42876
2013:Q2,age70plus,16166025,16989406,3750013,760063,3958085,2059004,365512,1403833,4692896,823381,544032,156249,123100
2013:Q2,age55to69,33252686,36941495,7290555,1619130,6940365,7952223,3407889,3070686,6660647,3688809,2699014,642818,346977
2013:Q2,age40to54,18452032,23563219,5903815,1413778,4011716,3270964,2796683,2770040,3396222,5111187,3926286,1022302,162599
2013:Q2,ageunder40,3894688,7322728,2495291,963848,920743,435915,602896,656256,1247779,3428040,2244732,1138824,44484
2013:Q3,age70plus,16723413,17553682,3841066,759277,4201142,2127105,387010,1476399,4761683,830270,546734,162114,121422
2013:Q3,age55to69,34292450,38025248,7518970,1638054,7306482,8187313,3544459,3185343,6644627,3732798,2726452,663824,342522
2013:Q3,age40to54,18928019,24022390,5993666,1410990,4154173,3321641,2907053,2891484,3343383,5094372,3902975,1037146,154251
2013:Q3,ageunder40,4182270,7634913,2599360,958141,990607,453305,636023,711186,1286290,3452643,2242420,1167213,43010
2013:Q4,age70plus,17355332,18249787,3962209,767112,4543519,2240378,420741,1550479,4765349,894455,557994,169727,166734
2013:Q4,age55to69,35347221,39179657,7634795,1648076,7769727,8413648,3765499,3305496,6642417,3832437,2732815,675860,423762
2013:Q4,age40to54,19223888,24328898,6094330,1409531,4284330,3348897,3013288,2846562,3331960,5105011,3889153,1058961,156897
2013:Q4,ageunder40,4209572,7663652,2596448,952615,988406,462984,657508,702430,1303260,3454080,2217162,1185919,50999
2014:Q1,age70plus,18030772,18961550,4091793,776613,4909028,2308908,435350,1579928,4859930,930778,577898,172133,180747
2014:Q1,age55to69,36337726,40156468,7754361,1649716,8264857,8498782,3849794,3352162,6786796,3818743,2719461,664406,434876
2014:Q1,age40to54,19345481,24442873,6132376,1401355,4428173,3314154,3012670,2774396,3379748,5097392,3876892,1066792,153708
2014:Q1,ageunder40,4240395,7664224,2602521,951383,991114,459433,656007,671114,1332651,3423829,2178228,1193484,52117
2014:Q2,age70plus,18722908,19696373,4224453,787189,5269526,2380526,457117,1685154,4892408,973465,601180,182162,190123
2014:Q2,age55to69,37397556,41222394,7886835,1660855,8750750,8586526,3982981,3520366,6834081,3824838,2709527,677891,437420
2014:Q2,age40to54,19570708,24692459,6250452,1402245,4567638,3282717,3052035,2755137,3382235,5121751,3877617,1091924,152210
2014:Q2,ageunder40,4301422,7713809,2644576,947255,992618,456298,662873,679154,1331035,3412387,2146681,1212025,53681
2014:Q3,age70plus,19077316,20058751,4372484,805143,5218729,2448717,461598,1793762,4958318,981435,621854,190942,168639
2014:Q3,age55to69,37860033,41627942,8033744,1673255,8645103,8657130,3989926,3692775,6936008,3767909,2708268,688586,371055
2014:Q3,age40to54,19419395,24571530,6327363,1403472,4456636,3245678,2997403,2739424,3401554,5152135,3882426,1123837,145872
2014:Q3,ageunder40,4243694,7656047,2662107,951657,909435,451826,649697,688768,1342556,3412352,2123369,1239580,49403
2014:Q4,age70plus,19644413,20658845,4506782,820115,5482802,2522048,478786,1888654,4959658,1014432,642348,200331,171753
2014:Q4,age55to69,38669460,42438617,8134180,1677965,8986196,8736410,4089632,3841319,6972915,3769157,2708039,702225,358893
2014:Q4,age40to54,19457226,24637941,6355727,1399460,4537074,3214213,3013068,2716014,3402385,5180715,3888737,1148370,143608
2014:Q4,ageunder40,4225910,7637291,2649024,954220,892492,448461,651341,691560,1350193,3411381,2102343,1258613,50425
2015:Q1,age70plus,20208872,21247796,4645908,834809,5667107,2594298,495021,1969835,5040819,1038924,656795,201134,180995
2015:Q1,age55to69,39460526,43210287,8247760,1684486,9208828,8805457,4176585,3965756,7121415,3749762,2701009,689417,359336
2015:Q1,age40to54,19575647,24746181,6425478,1397711,4568692,3179866,3022850,2685087,3466497,5170534,3875395,1152369,142770
2015:Q1,ageunder40,4259451,7647957,2653510,955334,860219,444533,652181,687907,1394273,3388506,2071283,1264146,53077
2015:Q2,age70plus,20599393,21674790,4808993,860837,5746629,2665438,502952,2081823,5008117,1075397,673226,210196,191975
2015:Q2,age55to69,39889969,43672987,8380578,1703266,9276887,8864080,4209209,4138228,7100738,3783018,2713919,705541,363558
2015:Q2,age40to54,19517146,24723391,6534847,1404460,4537579,3142444,2990110,2674159,3439792,5206244,3886677,1176913,142654
2015:Q2,ageunder40,4237504,7643253,2692130,966523,808563,440098,643816,699235,1392888,3405748,2063829,1285101,56818
2015:Q3,age70plus,20520382,21626008,4928465,870584,5297633,2731906,486146,2162159,5149115,1105626,691454,219051,195121
2015:Q3,age55to69,39612493,43406775,8505547,1721655,8582829,8901440,4066367,4257034,7371903,3794282,2725824,719721,348737
2015:Q3,age40to54,19111477,24361961,6694016,1414314,4194564,3097239,2830876,2644332,3486620,5250485,3900904,1208751,140830
2015:Q3,ageunder40,4037601,7470942,2726458,957144,658082,434251,608576,695819,1390613,3433342,2058684,1315580,59078
2015:Q4,age70plus,21051441,22184300,5047743,882700,5583577,2810215,509252,2209661,5141153,1132860,716220,216224,200416
2015:Q4,age55to69,40383819,44154872,8601204,1735371,8938646,8967217,4205026,4320256,7387152,3771054,2735541,695130,340383
2015:Q4,age40to54,19280988,24540707,6796562,1420072,4286812,3065140,2878216,2595568,3498337,5259718,3926896,1188671,144151
2015:Q4,ageunder40,4046136,7470452,2734797,952482,650349,431497,618271,677885,1405170,3424316,2058641,1300199,65476
2016:Q1,age70plus,21575998,22732539,5185633,905385,5731323,2887467,524691,2226387,5271653,1156541,730800,217821,207920
2016:Q1,age55to69,40968883,44724531,8680105,1747410,9091279,9022313,4283395,4331243,7568786,3755648,2736559,686741,332348
2016:Q1,age40to54,19320149,24580309,6855235,1422656,4295963,3029347,2884594,2529522,3562992,5260160,3921778,1195343,143039
2016:Q1,ageunder40,4031008,7457487,2740418,961792,617586,428380,620091,647165,1442055,3426479,2044552,1312318,69609
2016:Q2,age70plus,22269979,23461627,5407376,934360,5970405,2971786,542683,2332588,5302429,1191648,745950,225896,219802
2016:Q2,age55to69,41739897,45526220,8858078,1755798,9368772,9064791,4383117,4484601,7611063,3786324,2752803,700576,332945
2016:Q2,age40to54,19404247,24690840,6946992,1421301,4355881,3004623,2903378,2516918,3541748,5286593,3931798,1215269,139526
2016:Q2,ageunder40,4045262,7502546,2783569,980265,602351,428252,625098,657541,1425470,3457283,2048759,1335081,73443
2016:Q3,age70plus,22823407,24056483,5530702,938708,6226438,3059523,567529,2420099,5313484,1233076,767041,234671,231364
2016:Q3,age55to69,42446337,46261116,8968452,1774195,9663847,9109703,4524882,4604767,7615270,3814780,2767713,713932,333135
2016:Q3,age40to54,19650793,24982320,7142517,1432405,4422208,2981361,2953176,2493072,3557581,5331528,3952032,1243725,135771
2016:Q3,ageunder40,4082827,7589584,2860964,965882,590624,429060,638085,660069,1444899,3506756,2059300,1369292,78164
2016:Q4,age70plus,22944178,24192366,5596084,947796,6257543,3100821,591266,2375806,5323051,1248189,785079,245797,217313
2016:Q4,age55to69,42568796,46385800,9128915,1779379,9759043,9127541,4517257,4572678,7500988,3817005,2756393,735475,325137
2016:Q4,age40to54,20003393,25343605,7272496,1447575,4514498,2990340,2957971,2579314,3581412,5340212,3947327,1257295,135590
2016:Q4,ageunder40,4074798,7649884,2905382,961979,592170,444079,642841,654661,1448771,3575086,2103251,1397869,73966
2017:Q1,age70plus,23546791,24816057,5688519,967142,6608637,3150103,637973,2333135,5430548,1269266,806318,247683,215265
2017:Q1,age55to69,43444262,47255047,9273501,1785604,10300886,9163355,4669961,4542474,7519266,3810784,2740189,726805,343790
2017:Q1,age40to54,20694371,26020015,7379249,1461678,4783837,3006677,3069423,2665944,3653207,5325644,3943651,1246560,135433
2017:Q1,ageunder40,4237198,7865003,2977549,970779,651669,461496,671662,650729,1481119,3627806,2147420,1409370,71016
2017:Q2,age70plus,24035386,25333934,5787213,976789,6791409,3199059,677208,2423110,5479146,1298549,827985,257064,213500
2017:Q2,age55to69,44141374,47978302,9433930,1786322,10601044,9192709,4762977,4723741,7477580,3836928,2729754,740802,366372
2017:Q2,age40to54,21259624,26597839,7530387,1473234,4957134,3020480,3139897,2829456,3647251,5338215,3945279,1251306,141630
2017:Q2,ageunder40,4368488,8075010,3087604,969724,681849,479094,692549,706393,1457797,3706522,2199854,1433559,73109
2017:Q3,age70plus,24452913,25774786,5881432,982429,7001631,3249225,721134,2405591,5533344,1321873,848872,265740,207261
2017:Q3,age55to69,44722039,48576180,9601171,1785070,10935036,9220512,4878454,4732452,7423485,3854142,2725001,753586,375555
2017:Q3,age40to54,21815240,27168884,7677177,1484060,5143644,3033896,3226857,2931013,3672236,5353644,3949810,1262215,141619
2017:Q3,ageunder40,4466717,8264014,3186096,964594,717735,497250,718200,715278,1464862,3797297,2259372,1467662,70263
2017:Q4,age70plus,25073360,26429687,5941110,998038,7386704,3301216,769225,2407853,5625540,1356326,868951,277642,209733
2017:Q4,age55to69,45624745,49523163,9721834,1798168,11505104,9248896,5014862,4772254,7462045,3898418,2717881,775128,405409
2017:Q4,age40to54,22520886,27890758,7814486,1503987,5421194,3047927,3327829,3044376,3730959,5369872,3950069,1275213,144590
2017:Q4,ageunder40,4613209,8504459,3269104,967443,786623,516087,747882,733758,1483562,3891250,2317603,1502769,70878
2018:Q1,age70plus,25339367,26719044,6068620,1020545,7329016,3350665,789356,2391373,5769470,1379678,891757,279528,208393
2018:Q1,age55to69,45870489,49753235,9926449,1808285,11462433,9265547,4962078,4782344,7546099,3882746,2693621,763347,425778
2018:Q1,age40to54,22943017,28293602,7982289,1520670,5463341,3057858,3299137,3147609,3822699,5350585,3939946,1261592,149047
2018:Q1,ageunder40,4752645,8700837,3392047,979380,774165,534406,748143,744424,1528272,3948192,2361216,1515416,71560
2018:Q2,age70plus,25721612,27125251,6149419,1039493,7434765,3403317,824628,2397604,5876026,1403639,916441,288047,199151
2018:Q2,age55to69,46295847,50184549,10026415,1817099,11642619,9287576,5002487,4828215,7580139,3888703,2683130,771658,433915
2018:Q2,age40to54,23361591,28725416,8086816,1537158,5592873,3070651,3335737,3264900,3837281,5363825,3945972,1260645,157208
2018:Q2,ageunder40,4841088,8873784,3499544,987150,792152,553658,763703,765998,1511579,4032696,2420516,1537844,74336
2018:Q3,age70plus,26328086,27759547,6228002,1054545,7779284,3459667,872135,2380547,5985367,1431462,940451,298487,192524
2018:Q3,age55to69,47067320,50974786,10130775,1820928,12142942,9316684,5108388,4837941,7617127,3907466,2678281,786583,442602
2018:Q3,age40to54,23901382,29289544,8176773,1550991,5845130,3087104,3421584,3370110,3837852,5388162,3955987,1273561,158614
